t P_alpha_to_beta P_alpha_to_alpha 2sin2theta_cos2theta
3.325533e+00 3.620673e-01 6.379327e-01 3.540367e-01
3.325933e+00 3.621623e-01 6.378377e-01 3.540367e-01
3.326333e+00 3.622573e-01 6.377427e-01 3.540367e-01
3.326733e+00 3.623520e-01 6.376480e-01 3.540367e-01
3.327133e+00 3.624466e-01 6.375534e-01 3.540367e-01
3.327533e+00 3.625411e-01 6.374589e-01 3.540367e-01
3.327933e+00 3.626355e-01 6.373645e-01 3.540367e-01
3.328333e+00 3.627296e-01 6.372704e-01 3.540367e-01
3.328733e+00 3.628237e-01 6.371763e-01 3.540367e-01
3.329133e+00 3.629175e-01 6.370825e-01 3.540367e-01
3.329533e+00 3.630112e-01 6.369888e-01 3.540367e-01
3.329933e+00 3.631048e-01 6.368952e-01 3.540367e-01
3.330333e+00 3.631982e-01 6.368018e-01 3.540367e-01
3.330733e+00 3.632915e-01 6.367085e-01 3.540367e-01
3.331133e+00 3.633846e-01 6.366154e-01 3.540367e-01
3.331533e+00 3.634776e-01 6.365224e-01 3.540367e-01
3.331933e+00 3.635704e-01 6.364296e-01 3.540367e-01
3.332333e+00 3.636630e-01 6.363370e-01 3.540367e-01
3.332733e+00 3.637555e-01 6.362445e-01 3.540367e-01
3.333133e+00 3.638479e-01 6.361521e-01 3.540367e-01
3.333533e+00 3.639400e-01 6.360600e-01 3.540367e-01
3.333933e+00 3.640321e-01 6.359679e-01 3.540367e-01
3.334333e+00 3.641239e-01 6.358761e-01 3.540367e-01
3.334733e+00 3.642157e-01 6.357843e-01 3.540367e-01
3.335134e+00 3.643072e-01 6.356928e-01 3.540367e-01
3.335534e+00 3.643986e-01 6.356014e-01 3.540367e-01
3.335934e+00 3.644898e-01 6.355102e-01 3.540367e-01
3.336334e+00 3.645809e-01 6.354191e-01 3.540367e-01
3.336734e+00 3.646718e-01 6.353282e-01 3.540367e-01
3.337134e+00 3.647626e-01 6.352374e-01 3.540367e-01
3.337534e+00 3.648532e-01 6.351468e-01 3.540367e-01
3.337934e+00 3.649437e-01 6.350563e-01 3.540367e-01
3.338334e+00 3.650339e-01 6.349661e-01 3.540367e-01
3.338734e+00 3.651241e-01 6.348759e-01 3.540367e-01
3.339134e+00 3.652140e-01 6.347860e-01 3.540367e-01
3.339534e+00 3.653038e-01 6.346962e-01 3.540367e-01
3.339934e+00 3.653934e-01 6.346066e-01 3.540367e-01
3.340334e+00 3.654829e-01 6.345171e-01 3.540367e-01
3.340734e+00 3.655722e-01 6.344278e-01 3.540367e-01
3.341134e+00 3.656614e-01 6.343386e-01 3.540367e-01
3.341534e+00 3.657503e-01 6.342497e-01 3.540367e-01
3.341934e+00 3.658392e-01 6.341608e-01 3.540367e-01
3.342334e+00 3.659278e-01 6.340722e-01 3.540367e-01
3.342734e+00 3.660163e-01 6.339837e-01 3.540367e-01
3.343134e+00 3.661046e-01 6.338954e-01 3.540367e-01
3.343534e+00 3.661928e-01 6.338072e-01 3.540367e-01
3.343934e+00 3.662808e-01 6.337192e-01 3.540367e-01
3.344334e+00 3.663686e-01 6.336314e-01 3.540367e-01
3.344734e+00 3.664562e-01 6.335438e-01 3.540367e-01
3.345135e+00 3.665437e-01 6.334563e-01 3.540367e-01
3.345535e+00 3.666310e-01 6.333690e-01 3.540367e-01
3.345935e+00 3.667182e-01 6.332818e-01 3.540367e-01
3.346335e+00 3.668052e-01 6.331948e-01 3.540367e-01
3.346735e+00 3.668920e-01 6.331080e-01 3.540367e-01
3.347135e+00 3.669786e-01 6.330214e-01 3.540367e-01
3.347535e+00 3.670651e-01 6.329349e-01 3.540367e-01
3.347935e+00 3.671514e-01 6.328486e-01 3.540367e-01
3.348335e+00 3.672375e-01 6.327625e-01 3.540367e-01
3.348735e+00 3.673235e-01 6.326765e-01 3.540367e-01
3.349135e+00 3.674093e-01 6.325907e-01 3.540367e-01
3.349535e+00 3.674949e-01 6.325051e-01 3.540367e-01
3.349935e+00 3.675803e-01 6.324197e-01 3.540367e-01
3.350335e+00 3.676656e-01 6.323344e-01 3.540367e-01
3.350735e+00 3.677507e-01 6.322493e-01 3.540367e-01
3.351135e+00 3.678357e-01 6.321643e-01 3.540367e-01
3.351535e+00 3.679204e-01 6.320796e-01 3.540367e-01
3.351935e+00 3.680050e-01 6.319950e-01 3.540367e-01
3.352335e+00 3.680894e-01 6.319106e-01 3.540367e-01
3.352735e+00 3.681736e-01 6.318264e-01 3.540367e-01
3.353135e+00 3.682577e-01 6.317423e-01 3.540367e-01
3.353535e+00 3.683416e-01 6.316584e-01 3.540367e-01
3.353935e+00 3.684253e-01 6.315747e-01 3.540367e-01
3.354335e+00 3.685088e-01 6.314912e-01 3.540367e-01
3.354735e+00 3.685922e-01 6.314078e-01 3.540367e-01
3.355136e+00 3.686753e-01 6.313247e-01 3.540367e-01
3.355536e+00 3.687583e-01 6.312417e-01 3.540367e-01
3.355936e+00 3.688412e-01 6.311588e-01 3.540367e-01
3.356336e+00 3.689238e-01 6.310762e-01 3.540367e-01
3.356736e+00 3.690063e-01 6.309937e-01 3.540367e-01
3.357136e+00 3.690886e-01 6.309114e-01 3.540367e-01
3.357536e+00 3.691707e-01 6.308293e-01 3.540367e-01
3.357936e+00 3.692526e-01 6.307474e-01 3.540367e-01
3.358336e+00 3.693344e-01 6.306656e-01 3.540367e-01
3.358736e+00 3.694160e-01 6.305840e-01 3.540367e-01
3.359136e+00 3.694974e-01 6.305026e-01 3.540367e-01
3.359536e+00 3.695786e-01 6.304214e-01 3.540367e-01
3.359936e+00 3.696596e-01 6.303404e-01 3.540367e-01
3.360336e+00 3.697405e-01 6.302595e-01 3.540367e-01
3.360736e+00 3.698211e-01 6.301789e-01 3.540367e-01
3.361136e+00 3.699016e-01 6.300984e-01 3.540367e-01
3.361536e+00 3.699819e-01 6.300181e-01 3.540367e-01
3.361936e+00 3.700621e-01 6.299379e-01 3.540367e-01
3.362336e+00 3.701420e-01 6.298580e-01 3.540367e-01
3.362736e+00 3.702218e-01 6.297782e-01 3.540367e-01
3.363136e+00 3.703013e-01 6.296987e-01 3.540367e-01
3.363536e+00 3.703807e-01 6.296193e-01 3.540367e-01
3.363936e+00 3.704599e-01 6.295401e-01 3.540367e-01
3.364336e+00 3.705390e-01 6.294610e-01 3.540367e-01
3.364736e+00 3.706178e-01 6.293822e-01 3.540367e-01
3.365137e+00 3.706965e-01 6.293035e-01 3.540367e-01
3.365537e+00 3.707749e-01 6.292251e-01 3.540367e-01
3.365937e+00 3.708532e-01 6.291468e-01 3.540367e-01
3.366337e+00 3.709313e-01 6.290687e-01 3.540367e-01
3.366737e+00 3.710092e-01 6.289908e-01 3.540367e-01
3.367137e+00 3.710870e-01 6.289130e-01 3.540367e-01
3.367537e+00 3.711645e-01 6.288355e-01 3.540367e-01
3.367937e+00 3.712419e-01 6.287581e-01 3.540367e-01
3.368337e+00 3.713190e-01 6.286810e-01 3.540367e-01
3.368737e+00 3.713960e-01 6.286040e-01 3.540367e-01
3.369137e+00 3.714728e-01 6.285272e-01 3.540367e-01
3.369537e+00 3.715494e-01 6.284506e-01 3.540367e-01
3.369937e+00 3.716258e-01 6.283742e-01 3.540367e-01
3.370337e+00 3.717021e-01 6.282979e-01 3.540367e-01
3.370737e+00 3.717781e-01 6.282219e-01 3.540367e-01
3.371137e+00 3.718540e-01 6.281460e-01 3.540367e-01
3.371537e+00 3.719296e-01 6.280704e-01 3.540367e-01
3.371937e+00 3.720051e-01 6.279949e-01 3.540367e-01
3.372337e+00 3.720804e-01 6.279196e-01 3.540367e-01
3.372737e+00 3.721555e-01 6.278445e-01 3.540367e-01
3.373137e+00 3.722304e-01 6.277696e-01 3.540367e-01
3.373537e+00 3.723051e-01 6.276949e-01 3.540367e-01
3.373937e+00 3.723796e-01 6.276204e-01 3.540367e-01
3.374337e+00 3.724539e-01 6.275461e-01 3.540367e-01
3.374737e+00 3.725281e-01 6.274719e-01 3.540367e-01
3.375138e+00 3.726020e-01 6.273980e-01 3.540367e-01
3.375538e+00 3.726758e-01 6.273242e-01 3.540367e-01
3.375938e+00 3.727493e-01 6.272507e-01 3.540367e-01
3.376338e+00 3.728227e-01 6.271773e-01 3.540367e-01
3.376738e+00 3.728959e-01 6.271041e-01 3.540367e-01
3.377138e+00 3.729689e-01 6.270311e-01 3.540367e-01
3.377538e+00 3.730417e-01 6.269583e-01 3.540367e-01
3.377938e+00 3.731143e-01 6.268857e-01 3.540367e-01
3.378338e+00 3.731867e-01 6.268133e-01 3.540367e-01
3.378738e+00 3.732589e-01 6.267411e-01 3.540367e-01
3.379138e+00 3.733309e-01 6.266691e-01 3.540367e-01
3.379538e+00 3.734027e-01 6.265973e-01 3.540367e-01
3.379938e+00 3.734743e-01 6.265257e-01 3.540367e-01
3.380338e+00 3.735457e-01 6.264543e-01 3.540367e-01
3.380738e+00 3.736170e-01 6.263830e-01 3.540367e-01
3.381138e+00 3.736880e-01 6.263120e-01 3.540367e-01
3.381538e+00 3.737589e-01 6.262411e-01 3.540367e-01
3.381938e+00 3.738295e-01 6.261705e-01 3.540367e-01
3.382338e+00 3.738999e-01 6.261001e-01 3.540367e-01
3.382738e+00 3.739702e-01 6.260298e-01 3.540367e-01
3.383138e+00 3.740403e-01 6.259597e-01 3.540367e-01
3.383538e+00 3.741101e-01 6.258899e-01 3.540367e-01
3.383938e+00 3.741798e-01 6.258202e-01 3.540367e-01
3.384338e+00 3.742492e-01 6.257508e-01 3.540367e-01
3.384738e+00 3.743185e-01 6.256815e-01 3.540367e-01
3.385139e+00 3.743876e-01 6.256124e-01 3.540367e-01
3.385539e+00 3.744564e-01 6.255436e-01 3.540367e-01
3.385939e+00 3.745251e-01 6.254749e-01 3.540367e-01
3.386339e+00 3.745936e-01 6.254064e-01 3.540367e-01
3.386739e+00 3.746618e-01 6.253382e-01 3.540367e-01
3.387139e+00 3.747299e-01 6.252701e-01 3.540367e-01
3.387539e+00 3.747978e-01 6.252022e-01 3.540367e-01
3.387939e+00 3.748655e-01 6.251345e-01 3.540367e-01
3.388339e+00 3.749329e-01 6.250671e-01 3.540367e-01
3.388739e+00 3.750002e-01 6.249998e-01 3.540367e-01
3.389139e+00 3.750673e-01 6.249327e-01 3.540367e-01
3.389539e+00 3.751342e-01 6.248658e-01 3.540367e-01
3.389939e+00 3.752008e-01 6.247992e-01 3.540367e-01
3.390339e+00 3.752673e-01 6.247327e-01 3.540367e-01
3.390739e+00 3.753336e-01 6.246664e-01 3.540367e-01
3.391139e+00 3.753996e-01 6.246004e-01 3.540367e-01
3.391539e+00 3.754655e-01 6.245345e-01 3.540367e-01
3.391939e+00 3.755312e-01 6.244688e-01 3.540367e-01
3.392339e+00 3.755966e-01 6.244034e-01 3.540367e-01
3.392739e+00 3.756619e-01 6.243381e-01 3.540367e-01
3.393139e+00 3.757270e-01 6.242730e-01 3.540367e-01
3.393539e+00 3.757918e-01 6.242082e-01 3.540367e-01
3.393939e+00 3.758565e-01 6.241435e-01 3.540367e-01
3.394339e+00 3.759209e-01 6.240791e-01 3.540367e-01
3.394739e+00 3.759852e-01 6.240148e-01 3.540367e-01
3.395140e+00 3.760492e-01 6.239508e-01 3.540367e-01
3.395540e+00 3.761130e-01 6.238870e-01 3.540367e-01
3.395940e+00 3.761767e-01 6.238233e-01 3.540367e-01
3.396340e+00 3.762401e-01 6.237599e-01 3.540367e-01
3.396740e+00 3.763033e-01 6.236967e-01 3.540367e-01
3.397140e+00 3.763664e-01 6.236336e-01 3.540367e-01
3.397540e+00 3.764292e-01 6.235708e-01 3.540367e-01
3.397940e+00 3.764918e-01 6.235082e-01 3.540367e-01
3.398340e+00 3.765542e-01 6.234458e-01 3.540367e-01
3.398740e+00 3.766164e-01 6.233836e-01 3.540367e-01
3.399140e+00 3.766784e-01 6.233216e-01 3.540367e-01
3.399540e+00 3.767402e-01 6.232598e-01 3.540367e-01
3.399940e+00 3.768018e-01 6.231982e-01 3.540367e-01
3.400340e+00 3.768632e-01 6.231368e-01 3.540367e-01
3.400740e+00 3.769244e-01 6.230756e-01 3.540367e-01
3.401140e+00 3.769853e-01 6.230147e-01 3.540367e-01
3.401540e+00 3.770461e-01 6.229539e-01 3.540367e-01
3.401940e+00 3.771067e-01 6.228933e-01 3.540367e-01
3.402340e+00 3.771670e-01 6.228330e-01 3.540367e-01
3.402740e+00 3.772272e-01 6.227728e-01 3.540367e-01
3.403140e+00 3.772871e-01 6.227129e-01 3.540367e-01
3.403540e+00 3.773468e-01 6.226532e-01 3.540367e-01
3.403940e+00 3.774063e-01 6.225937e-01 3.540367e-01
3.404340e+00 3.774657e-01 6.225343e-01 3.540367e-01
3.404740e+00 3.775248e-01 6.224752e-01 3.540367e-01
3.405141e+00 3.775837e-01 6.224163e-01 3.540367e-01
3.405541e+00 3.776424e-01 6.223576e-01 3.540367e-01
3.405941e+00 3.777009e-01 6.222991e-01 3.540367e-01
3.406341e+00 3.777591e-01 6.222409e-01 3.540367e-01
3.406741e+00 3.778172e-01 6.221828e-01 3.540367e-01
3.407141e+00 3.778751e-01 6.221249e-01 3.540367e-01
3.407541e+00 3.779327e-01 6.220673e-01 3.540367e-01
3.407941e+00 3.779902e-01 6.220098e-01 3.540367e-01
3.408341e+00 3.780474e-01 6.219526e-01 3.540367e-01
3.408741e+00 3.781044e-01 6.218956e-01 3.540367e-01
3.409141e+00 3.781612e-01 6.218388e-01 3.540367e-01
3.409541e+00 3.782178e-01 6.217822e-01 3.540367e-01
3.409941e+00 3.782742e-01 6.217258e-01 3.540367e-01
3.410341e+00 3.783304e-01 6.216696e-01 3.540367e-01
3.410741e+00 3.783864e-01 6.216136e-01 3.540367e-01
3.411141e+00 3.784422e-01 6.215578e-01 3.540367e-01
3.411541e+00 3.784977e-01 6.215023e-01 3.540367e-01
3.411941e+00 3.785531e-01 6.214469e-01 3.540367e-01
3.412341e+00 3.786082e-01 6.213918e-01 3.540367e-01
3.412741e+00 3.786632e-01 6.213368e-01 3.540367e-01
3.413141e+00 3.787179e-01 6.212821e-01 3.540367e-01
3.413541e+00 3.787724e-01 6.212276e-01 3.540367e-01
3.413941e+00 3.788267e-01 6.211733e-01 3.540367e-01
3.414341e+00 3.788808e-01 6.211192e-01 3.540367e-01
3.414741e+00 3.789346e-01 6.210654e-01 3.540367e-01
3.415142e+00 3.789883e-01 6.210117e-01 3.540367e-01
3.415542e+00 3.790418e-01 6.209582e-01 3.540367e-01
3.415942e+00 3.790950e-01 6.209050e-01 3.540367e-01
3.416342e+00 3.791480e-01 6.208520e-01 3.540367e-01
3.416742e+00 3.792008e-01 6.207992e-01 3.540367e-01
3.417142e+00 3.792534e-01 6.207466e-01 3.540367e-01
3.417542e+00 3.793058e-01 6.206942e-01 3.540367e-01
3.417942e+00 3.793580e-01 6.206420e-01 3.540367e-01
3.418342e+00 3.794100e-01 6.205900e-01 3.540367e-01
3.418742e+00 3.794618e-01 6.205382e-01 3.540367e-01
3.419142e+00 3.795133e-01 6.204867e-01 3.540367e-01
3.419542e+00 3.795646e-01 6.204354e-01 3.540367e-01
3.419942e+00 3.796158e-01 6.203842e-01 3.540367e-01
3.420342e+00 3.796667e-01 6.203333e-01 3.540367e-01
3.420742e+00 3.797174e-01 6.202826e-01 3.540367e-01
3.421142e+00 3.797678e-01 6.202322e-01 3.540367e-01
3.421542e+00 3.798181e-01 6.201819e-01 3.540367e-01
3.421942e+00 3.798682e-01 6.201318e-01 3.540367e-01
3.422342e+00 3.799180e-01 6.200820e-01 3.540367e-01
3.422742e+00 3.799677e-01 6.200323e-01 3.540367e-01
3.423142e+00 3.800171e-01 6.199829e-01 3.540367e-01
3.423542e+00 3.800663e-01 6.199337e-01 3.540367e-01
3.423942e+00 3.801153e-01 6.198847e-01 3.540367e-01
3.424342e+00 3.801641e-01 6.198359e-01 3.540367e-01
3.424742e+00 3.802126e-01 6.197874e-01 3.540367e-01
3.425143e+00 3.802610e-01 6.197390e-01 3.540367e-01
3.425543e+00 3.803091e-01 6.196909e-01 3.540367e-01
3.425943e+00 3.803570e-01 6.196430e-01 3.540367e-01
3.426343e+00 3.804048e-01 6.195952e-01 3.540367e-01
3.426743e+00 3.804523e-01 6.195477e-01 3.540367e-01
3.427143e+00 3.804995e-01 6.195005e-01 3.540367e-01
3.427543e+00 3.805466e-01 6.194534e-01 3.540367e-01
3.427943e+00 3.805935e-01 6.194065e-01 3.540367e-01
3.428343e+00 3.806401e-01 6.193599e-01 3.540367e-01
3.428743e+00 3.806865e-01 6.193135e-01 3.540367e-01
3.429143e+00 3.807327e-01 6.192673e-01 3.540367e-01
3.429543e+00 3.807787e-01 6.192213e-01 3.540367e-01
3.429943e+00 3.808245e-01 6.191755e-01 3.540367e-01
3.430343e+00 3.808701e-01 6.191299e-01 3.540367e-01
3.430743e+00 3.809155e-01 6.190845e-01 3.540367e-01
3.431143e+00 3.809606e-01 6.190394e-01 3.540367e-01
3.431543e+00 3.810055e-01 6.189945e-01 3.540367e-01
3.431943e+00 3.810502e-01 6.189498e-01 3.540367e-01
3.432343e+00 3.810947e-01 6.189053e-01 3.540367e-01
3.432743e+00 3.811390e-01 6.188610e-01 3.540367e-01
3.433143e+00 3.811831e-01 6.188169e-01 3.540367e-01
3.433543e+00 3.812269e-01 6.187731e-01 3.540367e-01
3.433943e+00 3.812706e-01 6.187294e-01 3.540367e-01
3.434343e+00 3.813140e-01 6.186860e-01 3.540367e-01
3.434743e+00 3.813572e-01 6.186428e-01 3.540367e-01
3.435144e+00 3.814002e-01 6.185998e-01 3.540367e-01
3.435544e+00 3.814430e-01 6.185570e-01 3.540367e-01
3.435944e+00 3.814855e-01 6.185145e-01 3.540367e-01
3.436344e+00 3.815279e-01 6.184721e-01 3.540367e-01
3.436744e+00 3.815700e-01 6.184300e-01 3.540367e-01
3.437144e+00 3.816119e-01 6.183881e-01 3.540367e-01
3.437544e+00 3.816536e-01 6.183464e-01 3.540367e-01
3.437944e+00 3.816951e-01 6.183049e-01 3.540367e-01
3.438344e+00 3.817364e-01 6.182636e-01 3.540367e-01
3.438744e+00 3.817774e-01 6.182226e-01 3.540367e-01
3.439144e+00 3.818183e-01 6.181817e-01 3.540367e-01
3.439544e+00 3.818589e-01 6.181411e-01 3.540367e-01
3.439944e+00 3.818993e-01 6.181007e-01 3.540367e-01
3.440344e+00 3.819395e-01 6.180605e-01 3.540367e-01
3.440744e+00 3.819795e-01 6.180205e-01 3.540367e-01
3.441144e+00 3.820192e-01 6.179808e-01 3.540367e-01
3.441544e+00 3.820588e-01 6.179412e-01 3.540367e-01
3.441944e+00 3.820981e-01 6.179019e-01 3.540367e-01
3.442344e+00 3.821372e-01 6.178628e-01 3.540367e-01
3.442744e+00 3.821761e-01 6.178239e-01 3.540367e-01
3.443144e+00 3.822148e-01 6.177852e-01 3.540367e-01
3.443544e+00 3.822533e-01 6.177467e-01 3.540367e-01
3.443944e+00 3.822915e-01 6.177085e-01 3.540367e-01
3.444344e+00 3.823296e-01 6.176704e-01 3.540367e-01
3.444744e+00 3.823674e-01 6.176326e-01 3.540367e-01
3.445145e+00 3.824050e-01 6.175950e-01 3.540367e-01
3.445545e+00 3.824424e-01 6.175576e-01 3.540367e-01
3.445945e+00 3.824796e-01 6.175204e-01 3.540367e-01
3.446345e+00 3.825165e-01 6.174835e-01 3.540367e-01
3.446745e+00 3.825533e-01 6.174467e-01 3.540367e-01
3.447145e+00 3.825898e-01 6.174102e-01 3.540367e-01
3.447545e+00 3.826261e-01 6.173739e-01 3.540367e-01
3.447945e+00 3.826622e-01 6.173378e-01 3.540367e-01
3.448345e+00 3.826981e-01 6.173019e-01 3.540367e-01
3.448745e+00 3.827337e-01 6.172663e-01 3.540367e-01
3.449145e+00 3.827692e-01 6.172308e-01 3.540367e-01
3.449545e+00 3.828044e-01 6.171956e-01 3.540367e-01
3.449945e+00 3.828394e-01 6.171606e-01 3.540367e-01
3.450345e+00 3.828742e-01 6.171258e-01 3.540367e-01
3.450745e+00 3.829088e-01 6.170912e-01 3.540367e-01
3.451145e+00 3.829432e-01 6.170568e-01 3.540367e-01
3.451545e+00 3.829773e-01 6.170227e-01 3.540367e-01
3.451945e+00 3.830113e-01 6.169887e-01 3.540367e-01
3.452345e+00 3.830450e-01 6.169550e-01 3.540367e-01
3.452745e+00 3.830785e-01 6.169215e-01 3.540367e-01
3.453145e+00 3.831118e-01 6.168882e-01 3.540367e-01
3.453545e+00 3.831449e-01 6.168551e-01 3.540367e-01
3.453945e+00 3.831777e-01 6.168223e-01 3.540367e-01
3.454345e+00 3.832104e-01 6.167896e-01 3.540367e-01
3.454745e+00 3.832428e-01 6.167572e-01 3.540367e-01
3.455146e+00 3.832750e-01 6.167250e-01 3.540367e-01
3.455546e+00 3.833070e-01 6.166930e-01 3.540367e-01
3.455946e+00 3.833388e-01 6.166612e-01 3.540367e-01
3.456346e+00 3.833703e-01 6.166297e-01 3.540367e-01
3.456746e+00 3.834017e-01 6.165983e-01 3.540367e-01
3.457146e+00 3.834328e-01 6.165672e-01 3.540367e-01
3.457546e+00 3.834638e-01 6.165362e-01 3.540367e-01
3.457946e+00 3.834945e-01 6.165055e-01 3.540367e-01
3.458346e+00 3.835250e-01 6.164750e-01 3.540367e-01
3.458746e+00 3.835552e-01 6.164448e-01 3.540367e-01
3.459146e+00 3.835853e-01 6.164147e-01 3.540367e-01
3.459546e+00 3.836151e-01 6.163849e-01 3.540367e-01
3.459946e+00 3.836448e-01 6.163552e-01 3.540367e-01
3.460346e+00 3.836742e-01 6.163258e-01 3.540367e-01
3.460746e+00 3.837034e-01 6.162966e-01 3.540367e-01
3.461146e+00 3.837324e-01 6.162676e-01 3.540367e-01
3.461546e+00 3.837611e-01 6.162389e-01 3.540367e-01
3.461946e+00 3.837897e-01 6.162103e-01 3.540367e-01
3.462346e+00 3.838180e-01 6.161820e-01 3.540367e-01
3.462746e+00 3.838461e-01 6.161539e-01 3.540367e-01
3.463146e+00 3.838740e-01 6.161260e-01 3.540367e-01
3.463546e+00 3.839017e-01 6.160983e-01 3.540367e-01
3.463946e+00 3.839292e-01 6.160708e-01 3.540367e-01
3.464346e+00 3.839565e-01 6.160435e-01 3.540367e-01
3.464746e+00 3.839835e-01 6.160165e-01 3.540367e-01
3.465147e+00 3.840104e-01 6.159896e-01 3.540367e-01
3.465547e+00 3.840370e-01 6.159630e-01 3.540367e-01
3.465947e+00 3.840634e-01 6.159366e-01 3.540367e-01
3.466347e+00 3.840896e-01 6.159104e-01 3.540367e-01
3.466747e+00 3.841156e-01 6.158844e-01 3.540367e-01
3.467147e+00 3.841413e-01 6.158587e-01 3.540367e-01
3.467547e+00 3.841669e-01 6.158331e-01 3.540367e-01
3.467947e+00 3.841922e-01 6.158078e-01 3.540367e-01
3.468347e+00 3.842174e-01 6.157826e-01 3.540367e-01
3.468747e+00 3.842423e-01 6.157577e-01 3.540367e-01
3.469147e+00 3.842670e-01 6.157330e-01 3.540367e-01
3.469547e+00 3.842915e-01 6.157085e-01 3.540367e-01
3.469947e+00 3.843157e-01 6.156843e-01 3.540367e-01
3.470347e+00 3.843398e-01 6.156602e-01 3.540367e-01
3.470747e+00 3.843636e-01 6.156364e-01 3.540367e-01
3.471147e+00 3.843872e-01 6.156128e-01 3.540367e-01
3.471547e+00 3.844107e-01 6.155893e-01 3.540367e-01
3.471947e+00 3.844339e-01 6.155661e-01 3.540367e-01
3.472347e+00 3.844569e-01 6.155431e-01 3.540367e-01
3.472747e+00 3.844796e-01 6.155204e-01 3.540367e-01
3.473147e+00 3.845022e-01 6.154978e-01 3.540367e-01
3.473547e+00 3.845245e-01 6.154755e-01 3.540367e-01
3.473947e+00 3.845467e-01 6.154533e-01 3.540367e-01
3.474347e+00 3.845686e-01 6.154314e-01 3.540367e-01
3.474747e+00 3.845903e-01 6.154097e-01 3.540367e-01
3.475148e+00 3.846118e-01 6.153882e-01 3.540367e-01
3.475548e+00 3.846331e-01 6.153669e-01 3.540367e-01
3.475948e+00 3.846542e-01 6.153458e-01 3.540367e-01
3.476348e+00 3.846750e-01 6.153250e-01 3.540367e-01
3.476748e+00 3.846957e-01 6.153043e-01 3.540367e-01
3.477148e+00 3.847161e-01 6.152839e-01 3.540367e-01
3.477548e+00 3.847363e-01 6.152637e-01 3.540367e-01
3.477948e+00 3.847564e-01 6.152436e-01 3.540367e-01
3.478348e+00 3.847762e-01 6.152238e-01 3.540367e-01
3.478748e+00 3.847958e-01 6.152042e-01 3.540367e-01
3.479148e+00 3.848151e-01 6.151849e-01 3.540367e-01
3.479548e+00 3.848343e-01 6.151657e-01 3.540367e-01
3.479948e+00 3.848533e-01 6.151467e-01 3.540367e-01
3.480348e+00 3.848720e-01 6.151280e-01 3.540367e-01
3.480748e+00 3.848905e-01 6.151095e-01 3.540367e-01
3.481148e+00 3.849089e-01 6.150911e-01 3.540367e-01
3.481548e+00 3.849270e-01 6.150730e-01 3.540367e-01
3.481948e+00 3.849449e-01 6.150551e-01 3.540367e-01
3.482348e+00 3.849626e-01 6.150374e-01 3.540367e-01
3.482748e+00 3.849800e-01 6.150200e-01 3.540367e-01
3.483148e+00 3.849973e-01 6.150027e-01 3.540367e-01
3.483548e+00 3.850144e-01 6.149856e-01 3.540367e-01
3.483948e+00 3.850312e-01 6.149688e-01 3.540367e-01
3.484348e+00 3.850479e-01 6.149521e-01 3.540367e-01
3.484748e+00 3.850643e-01 6.149357e-01 3.540367e-01
3.485149e+00 3.850805e-01 6.149195e-01 3.540367e-01
3.485549e+00 3.850965e-01 6.149035e-01 3.540367e-01
3.485949e+00 3.851123e-01 6.148877e-01 3.540367e-01
3.486349e+00 3.851279e-01 6.148721e-01 3.540367e-01
3.486749e+00 3.851433e-01 6.148567e-01 3.540367e-01
3.487149e+00 3.851585e-01 6.148415e-01 3.540367e-01
3.487549e+00 3.851734e-01 6.148266e-01 3.540367e-01
3.487949e+00 3.851882e-01 6.148118e-01 3.540367e-01
3.488349e+00 3.852027e-01 6.147973e-01 3.540367e-01
3.488749e+00 3.852170e-01 6.147830e-01 3.540367e-01
3.489149e+00 3.852312e-01 6.147688e-01 3.540367e-01
3.489549e+00 3.852451e-01 6.147549e-01 3.540367e-01
3.489949e+00 3.852588e-01 6.147412e-01 3.540367e-01
3.490349e+00 3.852723e-01 6.147277e-01 3.540367e-01
3.490749e+00 3.852856e-01 6.147144e-01 3.540367e-01
3.491149e+00 3.852987e-01 6.147013e-01 3.540367e-01
3.491549e+00 3.853116e-01 6.146884e-01 3.540367e-01
3.491949e+00 3.853242e-01 6.146758e-01 3.540367e-01
3.492349e+00 3.853367e-01 6.146633e-01 3.540367e-01
3.492749e+00 3.853490e-01 6.146510e-01 3.540367e-01
3.493149e+00 3.853610e-01 6.146390e-01 3.540367e-01
3.493549e+00 3.853729e-01 6.146271e-01 3.540367e-01
3.493949e+00 3.853845e-01 6.146155e-01 3.540367e-01
3.494349e+00 3.853959e-01 6.146041e-01 3.540367e-01
3.494749e+00 3.854071e-01 6.145929e-01 3.540367e-01
3.495150e+00 3.854182e-01 6.145818e-01 3.540367e-01
3.495550e+00 3.854290e-01 6.145710e-01 3.540367e-01
3.495950e+00 3.854396e-01 6.145604e-01 3.540367e-01
3.496350e+00 3.854500e-01 6.145500e-01 3.540367e-01
3.496750e+00 3.854602e-01 6.145398e-01 3.540367e-01
3.497150e+00 3.854701e-01 6.145299e-01 3.540367e-01
3.497550e+00 3.854799e-01 6.145201e-01 3.540367e-01
3.497950e+00 3.854895e-01 6.145105e-01 3.540367e-01
3.498350e+00 3.854989e-01 6.145011e-01 3.540367e-01
3.498750e+00 3.855080e-01 6.144920e-01 3.540367e-01
3.499150e+00 3.855170e-01 6.144830e-01 3.540367e-01
3.499550e+00 3.855257e-01 6.144743e-01 3.540367e-01
